frame,old_id,id,x,y
124,21,21,3642,1440
125,1,1,5216,1602
125,2,2,537,1605
125,3,3,2943,1362
125,5,5,3715,1405
125,6,6,4536,1408
125,7,7,2603,1363
125,8,8,3704,1333
125,9,9,2949,1329
125,10,10,4346,1382
125,unknown_5,12,5204,2235
125,16,16,3643,1435
125,21,21,3642,1440
126,1,1,5222,1599
126,2,2,538,1606
126,3,3,2941,1363
126,5,5,3714,1405
126,6,6,4537,1411
126,7,7,2604,1364
126,8,8,3704,1331
126,9,9,2947,1328
126,10,10,4343,1381
126,unknown_5,12,5210,2234
126,16,16,3643,1435
126,21,21,3642,1440
127,1,1,5229,1597
127,2,2,538,1606
127,3,3,2943,1363
127,5,5,3713,1405
127,6,6,4538,1411
127,7,7,2604,1367
127,8,8,3705,1328
127,9,9,2946,1327
127,10,10,4339,1373
127,unknown_5,12,5215,2232
127,16,16,3643,1435
127,21,21,3642,1440
128,1,1,5235,1595
128,2,2,539,1606
128,3,3,2943,1364
128,5,5,3709,1407
128,6,6,4538,1411
128,7,7,2604,1369
128,8,8,3704,1327
128,9,9,2945,1327
128,10,10,4337,1372
128,unknown_5,12,5221,2231
128,16,16,3643,1435
128,21,21,3642,1440
129,1,1,5242,1592
129,2,2,540,1607
129,3,3,2943,1365
129,5,5,3707,1409
129,6,6,4540,1411
129,7,7,2604,1367
129,8,8,3704,1324
129,9,9,2943,1326
129,10,10,4334,1371
129,unknown_5,12,5226,2230
129,16,16,3643,1435
129,21,21,3642,1440
130,1,1,5248,1590
130,2,2,540,1608
130,3,3,2943,1365
130,5,5,3710,1407
130,6,6,4541,1413
130,7,7,2605,1366
130,8,8,3704,1322
130,9,9,2942,1325
130,10,10,4331,1369
130,unknown_5,12,5232,2229
130,21,21,3642,1440
131,1,1,5254,1587
131,2,2,541,1607
131,3,3,2942,1362
131,5,5,3705,1407
131,6,6,4541,1416
131,7,7,2607,1376
131,8,8,3704,1321
131,9,9,2941,1324
131,10,10,4329,1368
131,unknown_5,12,5237,2228
131,unknown_7,16,3576,1437
131,21,21,3642,1440
132,1,1,5261,1585
132,2,2,543,1607
132,3,3,2942,1360
132,5,5,3702,1406
132,6,6,4542,1411
132,7,7,2609,1370
132,8,8,3704,1318
132,9,9,2940,1323
132,10,10,4326,1366
132,unknown_5,12,5243,2226
132,unknown_7,16,3575,1435
132,21,21,3642,1440
133,1,1,5267,1582
133,2,2,544,1607
133,3,3,2944,1359
133,5,5,3707,1403
133,6,6,4545,1411
133,7,7,2611,1356
133,8,8,3704,1316
133,9,9,2938,1322
133,10,10,4323,1365
133,unknown_5,12,5249,2225
133,unknown_7,16,3575,1436
133,21,21,3642,1440
134,1,1,5274,1580
134,2,2,545,1606
134,3,3,2944,1359
134,5,5,3707,1402
134,6,6,4545,1406
134,7,7,2614,1353
134,8,8,3704,1314
134,9,9,2937,1321
134,10,10,4323,1364
134,unknown_5,12,5254,2224
134,unknown_7,16,3576,1442
134,21,21,3642,1440
135,1,1,5280,1578
135,2,2,546,1605
135,3,3,2946,1357
135,5,5,3704,1401
135,6,6,4545,1411
135,7,7,2616,1343
135,8,8,3704,1312
135,9,9,2935,1320
135,10,10,4320,1363
135,unknown_5,12,5260,2223
135,unknown_7,16,3578,1441
135,21,21,3642,1440
136,1,1,5286,1576
136,2,2,549,1605
136,3,3,2946,1358
136,5,5,3704,1403
136,6,6,4547,1417
136,7,7,2619,1342
136,8,8,3704,1310
136,9,9,2934,1319
136,10,10,4319,1362
136,unknown_5,12,5265,2221
136,unknown_7,16,3579,1437
136,21,21,3642,1440
137,1,1,5293,1573
137,2,2,552,1605
137,3,3,2946,1358
137,5,5,3701,1404
137,6,6,4549,1407
137,7,7,2617,1342
137,8,8,3704,1308
137,9,9,2933,1318
137,10,10,4317,1362
137,unknown_5,12,5271,2220
137,unknown_7,16,3580,1437
137,21,21,3642,1440
138,1,1,5299,1571
138,2,2,552,1605
138,3,3,2946,1359
138,5,5,3702,1404
138,6,6,4548,1413
138,7,7,2617,1345
138,8,8,3704,1306
138,9,9,2932,1318
138,10,10,4316,1361
138,unknown_5,12,5276,2219
138,unknown_7,16,3580,1440
138,21,21,3642,1440
139,1,1,5306,1569
139,2,2,554,1605
139,3,3,2948,1358
139,5,5,3704,1401
139,6,6,4549,1417
139,7,7,2624,1349
139,8,8,3704,1304
139,9,9,2930,1317
139,10,10,4316,1362
139,unknown_5,12,5282,2218
139,unknown_7,16,3579,1438
139,21,21,3642,1440
140,1,1,5312,1566
140,2,2,556,1606
140,3,3,2950,1358
140,5,5,3707,1399
140,6,6,4551,1420
140,7,7,2623,1345
140,8,8,3704,1302
140,9,9,2929,1316
140,10,10,4313,1364
140,unknown_5,12,5287,2216
140,unknown_7,16,3582,1443
140,21,21,3642,1440
141,1,1,5318,1564
141,2,2,556,1606
141,3,3,2952,1357
141,5,5,3710,1401
141,6,6,4553,1419
141,7,7,2624,1342
141,8,8,3704,1300
141,9,9,2928,1315
141,10,10,4307,1365
141,unknown_5,12,5293,2215
141,unknown_7,16,3582,1443
141,21,21,3642,1440
142,1,1,5325,1561
142,2,2,557,1605
142,3,3,2952,1358
142,5,5,3715,1402
142,6,6,4556,1415
142,7,7,2625,1343
142,8,8,3704,1298
142,9,9,2926,1314
142,10,10,4300,1367
142,unknown_5,12,5299,2214
142,unknown_7,16,3582,1442
142,21,21,3642,1440
143,1,1,5331,1559
143,2,2,558,1606
143,3,3,2954,1359
143,5,5,3718,1403
143,6,6,4557,1412
143,7,7,2629,1339
143,8,8,3704,1296
143,9,9,2925,1313
143,10,10,4297,1368
143,unknown_5,12,5304,2213
143,unknown_7,16,3585,1439
143,21,21,3642,1440
144,1,1,5338,1556
144,2,2,559,1609
144,3,3,2956,1359
144,5,5,3714,1402
144,6,6,4556,1411
144,7,7,2629,1340
144,8,8,3704,1294
144,9,9,2924,1312
144,10,10,4301,1368
144,unknown_5,12,5310,2212
144,unknown_7,16,3586,1442
144,21,21,3642,1440
145,1,1,5345,1554
145,2,2,558,1611
145,3,3,2958,1359
145,5,5,3715,1403
145,6,6,4558,1413
145,7,7,2628,1354
145,8,8,3704,1292
145,9,9,2923,1311
145,10,10,4304,1367
145,unknown_5,12,5315,2210
145,unknown_7,16,3590,1436
145,21,21,3642,1440
146,1,1,5351,1552
146,2,2,560,1610
146,3,3,2961,1360
146,5,5,3722,1406
146,6,6,4559,1417
146,7,7,2630,1344
146,8,8,3704,1290
146,9,9,2921,1310
146,10,10,4306,1369
146,unknown_7,16,3594,1430
146,21,21,3642,1440
147,1,1,5357,1549
147,2,2,562,1610
147,3,3,2965,1360
147,4,4,4861,1539
147,5,5,3727,1406
147,6,6,4560,1418
147,7,7,2634,1348
147,8,8,3704,1288
147,9,9,2920,1310
147,10,10,4304,1370
147,unknown_5,12,5326,2208
147,unknown_7,16,3598,1430
147,21,21,3642,1440
148,1,1,5364,1547
148,2,2,564,1613
148,3,3,2966,1362
148,4,4,4861,1539
148,5,5,3728,1406
148,6,6,4561,1417
148,7,7,2636,1352
148,8,8,3704,1286
148,9,9,2918,1309
148,10,10,4302,1370
148,unknown_6,12,5448,2088
148,unknown_7,16,3601,1427
148,21,21,3642,1440
149,1,1,5370,1545
149,2,2,565,1613
149,3,3,2965,1364
149,4,4,4860,1540
149,5,5,3730,1406
149,6,6,4563,1404
149,7,7,2636,1350
149,8,8,3704,1284
149,9,9,2917,1308
149,10,10,4299,1370
149,unknown_5,12,5337,2205
149,unknown_7,16,3601,1428
149,21,21,3642,1440
150,1,1,5377,1543
150,2,2,566,1614
150,3,3,2964,1364
150,4,4,4860,1540
150,5,5,3730,1407
150,6,6,4564,1396
150,7,7,2637,1346
150,8,8,3704,1282
150,9,9,2916,1307
150,10,10,4298,1369
150,unknown_7,16,3600,1431
150,21,21,3642,1440
151,1,1,5383,1540
151,2,2,564,1614
151,3,3,2962,1365
151,4,4,4859,1541
151,5,5,3720,1404
151,6,6,4563,1405
151,7,7,2637,1342
151,8,8,3704,1280
151,9,9,2915,1306
151,10,10,4299,1368
151,unknown_7,16,3602,1430
151,21,21,3642,1440
152,1,1,5389,1538
152,2,2,565,1615
152,3,3,2963,1364
152,4,4,4858,1544
152,5,5,3722,1407
152,6,6,4567,1410
152,7,7,2639,1345
152,8,8,3704,1278
152,9,9,2914,1305
152,10,10,4299,1368
152,unknown_7,16,3603,1430
152,21,21,3642,1440
153,1,1,5396,1535
153,2,2,566,1617
153,3,3,2966,1364
153,4,4,4859,1543
153,5,5,3721,1406
153,6,6,4568,1410
153,7,7,2641,1350
153,8,8,3704,1276
153,9,9,2912,1304
153,10,10,4302,1370
153,unknown_6,12,5477,2173
153,unknown_7,16,3593,1438
153,21,21,3642,1440
154,1,1,5402,1533
154,2,2,559,1619
154,3,3,2969,1365
154,4,4,4859,1545
154,5,5,3722,1403
154,6,6,4572,1413
154,7,7,2643,1360
154,8,8,3704,1274
154,9,9,2911,1304
154,10,10,4303,1370
154,unknown_5,12,5365,2199
154,unknown_7,16,3593,1438
154,21,21,3642,1440
155,1,1,5409,1531
155,2,2,557,1624
155,3,3,2970,1363
155,4,4,4859,1545
155,5,5,3721,1403
155,6,6,4573,1414
155,7,7,2649,1358
155,8,8,3704,1271
155,9,9,2909,1302
155,10,10,4305,1369
155,unknown_6,12,5488,2208
155,unknown_7,16,3593,1438
155,21,21,3642,1440
156,1,1,5415,1528
156,2,2,558,1625
156,3,3,2969,1361
156,4,4,4860,1545
156,5,5,3720,1403
156,6,6,4573,1416
156,7,7,2651,1358
156,8,8,3704,1270
156,9,9,2909,1302
156,10,10,4309,1369
156,unknown_5,12,5376,2197
156,unknown_7,16,3593,1438
156,21,21,3642,1440
157,1,1,5421,1526
157,2,2,555,1626
157,3,3,2970,1363
157,4,4,4861,1544
157,5,5,3723,1404
157,6,6,4573,1418
157,7,7,2654,1359
157,8,8,3704,1267
157,9,9,2909,1302
157,10,10,4312,1370
157,unknown_6,12,5500,2242
157,unknown_7,16,3594,1438
157,21,21,3642,1440
158,1,1,5428,1523
158,2,2,554,1623
158,3,3,2972,1363
158,4,4,4861,1544
158,5,5,3723,1401
158,6,6,4573,1418
158,8,8,3704,1265
158,9,9,2909,1302
158,10,10,4314,1371
158,unknown_6,12,5505,2259
158,unknown_7,16,3586,1425
158,21,21,3642,1440
159,1,1,5434,1521
159,2,2,553,1621
159,3,3,2972,1362
159,4,4,4861,1545
159,5,5,3725,1398
159,6,6,4574,1417
159,8,8,3704,1264
159,9,9,2909,1302
159,10,10,4316,1370
159,unknown_6,12,5512,2276
159,unknown_7,16,3586,1423
159,21,21,3642,1440
160,1,1,5440,1519
160,2,2,552,1622
160,3,3,2974,1363
160,4,4,4861,1546
160,5,5,3729,1397
160,6,6,4573,1415
160,8,8,3704,1261
160,9,9,2909,1302
160,10,10,4316,1370
160,unknown_6,12,5517,2293
160,unknown_7,16,3585,1423
160,21,21,3642,1440
161,1,1,5447,1516
161,2,2,552,1622
161,3,3,2975,1364
161,4,4,4861,1546
161,5,5,3733,1394
161,6,6,4573,1414
161,7,7,5404,2191
161,8,8,3704,1259
161,9,9,2909,1302
161,10,10,4316,1368
161,unknown_6,12,5523,2311
161,unknown_7,16,3588,1422
161,21,21,3642,1440
162,1,1,5453,1514
162,2,2,554,1622
162,3,3,2976,1363
162,4,4,4861,1546
162,5,5,3735,1392
162,6,6,4574,1415
162,9,9,2909,1302
162,10,10,4316,1367
162,12,12,5523,2311
162,unknown_7,16,3585,1425
162,21,21,3642,1440
163,1,1,5460,1512
163,2,2,556,1619
163,3,3,2975,1362
163,4,4,4861,1546
163,5,5,3735,1393
163,6,6,4574,1417
163,8,8,3704,1255
163,9,9,2909,1302
163,10,10,4316,1365
163,12,12,5523,2311
163,unknown_7,16,3580,1441
163,21,21,3642,1440
164,1,1,5466,1509
164,2,2,559,1619
164,3,3,2975,1361
164,4,4,4862,1546
164,5,5,3735,1394
164,6,6,4575,1418
164,9,9,2909,1302
164,10,10,4316,1363
164,12,12,5523,2311
164,unknown_8,14,67,2060
164,unknown_7,16,3579,1443
164,21,21,3642,1440
165,1,1,5472,1507
165,2,2,562,1619
165,3,3,2975,1361
165,4,4,4862,1546
165,5,5,3734,1393
165,6,6,4574,1416
165,8,8,5546,2379
165,9,9,2909,1302
165,10,10,4316,1361
165,12,12,5523,2311
165,unknown_8,14,67,2058
165,unknown_7,16,3578,1444
165,21,21,3642,1440
166,1,1,5479,1505
166,2,2,568,1620
166,3,3,2978,1361
166,4,4,4861,1546
166,5,5,3733,1393
166,6,6,4575,1415
166,8,8,3704,1249
166,9,9,2909,1302
166,10,10,4316,1360
166,12,12,5523,2311
166,unknown_8,14,67,2060
166,unknown_7,16,3577,1445
166,21,21,3642,1440
167,1,1,5485,1502
167,2,2,576,1619
167,3,3,2977,1362
167,4,4,4862,1546
167,5,5,3734,1394
167,6,6,4575,1422
167,9,9,2909,1302
167,10,10,4313,1362
167,12,12,5523,2311
167,unknown_8,14,68,2058
167,unknown_7,16,3575,1447
167,21,21,3642,1440
168,1,1,5492,1500
168,2,2,584,1621
168,3,3,2976,1361
168,4,4,4863,1546
168,5,5,3733,1395
168,6,6,4576,1424
168,9,9,2909,1302
168,10,10,4310,1362
168,12,12,5523,2311
168,unknown_8,14,67,2058
168,unknown_7,16,3574,1448
168,21,21,3642,1440
169,1,1,5498,1497
169,2,2,592,1622
169,3,3,2977,1362
169,4,4,4864,1545
169,5,5,3730,1395
169,6,6,4576,1425
169,8,8,5569,2447
169,9,9,2909,1302
169,10,10,4312,1362
169,12,12,5523,2311
169,unknown_8,14,67,2057
169,unknown_7,16,3573,1449
169,21,21,3642,1440
170,1,1,5504,1495
170,2,2,598,1625
170,3,3,2977,1363
170,4,4,4866,1545
170,5,5,3729,1395
170,6,6,4575,1421
170,7,7,2665,1369
170,9,9,2909,1302
170,10,10,4311,1362
170,12,12,5523,2311
170,unknown_8,14,69,2062
170,unknown_7,16,3572,1451
170,21,21,3642,1440
171,1,1,5511,1492
171,2,2,604,1625
171,3,3,2978,1364
171,4,4,4866,1545
171,5,5,3728,1395
171,6,6,4575,1420
171,9,9,2909,1302
171,10,10,4307,1362
171,12,12,5523,2311
171,unknown_8,14,68,2059
171,unknown_7,16,3571,1452
171,21,21,3642,1440
172,1,1,5517,1490
172,2,2,610,1624
172,3,3,2979,1364
172,4,4,4867,1544
172,5,5,3728,1396
172,6,6,4575,1416
172,9,9,2909,1302
172,10,10,4305,1362
172,12,12,5523,2311
172,unknown_8,14,67,2059
172,unknown_7,16,3570,1453
172,21,21,3642,1440
173,1,1,5524,1488
173,2,2,618,1623
173,3,3,2977,1364
173,4,4,4865,1542
173,5,5,3726,1397
173,6,6,4576,1408
173,9,9,2909,1302
173,10,10,4305,1359
173,12,12,5523,2311
173,unknown_8,14,67,2058
173,unknown_7,16,3569,1455
173,21,21,3642,1440
174,1,1,5530,1486
174,2,2,626,1625
174,3,3,2976,1363
174,4,4,4865,1542
174,5,5,3725,1398
174,6,6,4577,1401
174,9,9,2909,1302
174,10,10,4304,1359
174,12,12,5523,2311
174,unknown_8,14,67,2058
174,unknown_7,16,3568,1456
174,21,21,3642,1440
175,1,1,5536,1483
175,2,2,629,1625
175,3,3,2977,1363
175,4,4,4866,1541
175,5,5,3723,1394
175,6,6,4578,1397
175,9,9,2909,1302
175,10,10,4303,1358
175,12,12,5523,2311
175,unknown_8,14,66,2060
175,unknown_7,16,3567,1458
175,21,21,3642,1440
176,1,1,5543,1481
176,2,2,631,1626
176,3,3,2980,1363
176,4,4,4867,1541
176,5,5,3722,1389
176,6,6,4579,1392
176,8,8,3704,1229
176,9,9,2909,1302
176,10,10,4302,1358
176,12,12,5523,2311
176,unknown_8,14,66,2063
176,unknown_7,16,3566,1459
176,21,21,3642,1440
177,1,1,5549,1479
177,2,2,630,1627
177,3,3,2980,1363
177,4,4,4869,1541
177,5,5,3719,1389
177,6,6,4579,1389
177,8,8,5616,2584
177,9,9,2909,1302
177,10,10,4300,1356
177,12,12,5523,2311
177,unknown_8,14,65,2065
177,unknown_7,16,3565,1460
177,21,21,3642,1440
178,1,1,5556,1476
178,2,2,630,1626
178,3,3,2981,1364
178,4,4,4870,1541
178,5,5,3717,1390
178,6,6,4579,1387
178,9,9,2909,1302
178,10,10,4299,1356
178,12,12,5523,2311
178,unknown_8,14,65,2065
178,unknown_7,16,3564,1462
178,21,21,3642,1440
179,1,1,5562,1474
179,2,2,630,1625
179,3,3,2980,1365
179,4,4,4871,1541
179,5,5,3716,1389
179,6,6,4578,1386
179,9,9,2909,1302
179,10,10,4297,1351
179,12,12,5523,2311
179,unknown_8,14,65,2065
179,16,16,3564,1462
179,21,21,3642,1440
180,1,1,5568,1471
180,2,2,632,1624
180,3,3,2980,1364
180,4,4,4871,1541
180,5,5,3562,1464
180,6,6,4578,1386
180,9,9,2909,1302
180,10,10,4296,1350
180,12,12,5523,2311
180,unknown_8,14,65,2065
180,16,16,3564,1462
180,21,21,3642,1440
181,1,1,5575,1469
181,2,2,634,1621
181,3,3,2978,1365
181,4,4,4871,1540
181,6,6,4579,1391
181,9,9,2909,1302
181,10,10,4286,1349
181,12,12,5523,2311
181,unknown_8,14,64,2065
181,16,16,3564,1462
181,21,21,3642,1440
182,1,1,5581,1467
182,2,2,640,1618
182,3,3,2978,1367
182,4,4,4871,1540
182,5,5,3704,1388
182,6,6,4579,1391
182,8,8,3704,1217
182,9,9,2909,1302
182,10,10,4287,1350
182,12,12,5523,2311
182,unknown_8,14,64,2065
182,16,16,3564,1462
182,21,21,3642,1440
183,1,1,5588,1464
183,2,2,645,1616
183,3,3,2977,1368
183,4,4,4871,1539
183,6,6,4579,1391
183,9,9,2909,1302
183,10,10,4284,1349
183,12,12,5523,2311
183,unknown_8,14,64,2066
183,16,16,3564,1462
183,21,21,3642,1440
184,1,1,5594,1462
184,2,2,652,1617
184,3,3,2977,1367
184,4,4,4872,1539
184,6,6,4579,1391
184,9,9,2909,1302
184,10,10,4278,1348
184,12,12,5523,2311
184,unknown_8,14,64,2066
184,16,16,3564,1462
184,21,21,3642,1440
185,1,1,5600,1460
185,2,2,656,1617
185,3,3,2977,1366
185,4,4,4873,1539
185,6,6,4579,1391
185,9,9,2909,1302
185,10,10,4275,1347
185,12,12,5523,2311
185,unknown_8,14,64,2066
185,16,16,3564,1462
185,21,21,3642,1440
186,1,1,5607,1458
186,2,2,657,1617
186,3,3,2978,1363
186,4,4,4875,1538
186,5,5,3555,1472
186,6,6,4580,1391
186,9,9,2909,1302
186,10,10,4271,1346
186,12,12,5523,2311
186,unknown_8,14,63,2066
186,16,16,3564,1462
186,21,21,3642,1440
187,1,1,5614,1455
187,2,2,654,1617
187,3,3,2979,1360
187,4,4,4877,1537
187,6,6,4582,1390
187,9,9,2909,1302
187,10,10,4269,1347
187,12,12,5523,2311
187,unknown_8,14,63,2067
187,16,16,3564,1462
187,21,21,3642,1440
188,1,1,5620,1453
188,2,2,655,1618
188,3,3,2979,1359
188,4,4,4877,1536
188,5,5,3687,1389
188,6,6,4583,1389
188,9,9,2909,1302
188,10,10,4269,1348
188,12,12,5523,2311
188,unknown_8,14,63,2067
188,16,16,3564,1462
188,21,21,3642,1440
189,1,1,5627,1450
189,2,2,659,1620
189,3,3,2978,1357
189,4,4,4877,1536
189,6,6,4583,1388
189,9,9,2909,1302
189,10,10,4270,1349
189,12,12,5523,2311
189,unknown_8,14,63,2067
189,16,16,3564,1462
189,21,21,3642,1440
190,1,1,5633,1448
190,2,2,660,1619
190,3,3,2979,1356
190,4,4,4878,1534
190,6,6,4583,1389
190,9,9,2909,1302
190,10,10,4268,1349
190,12,12,5523,2311
190,unknown_8,14,62,2067
190,16,16,3564,1462
190,21,21,3642,1440
191,1,1,5639,1446
191,2,2,664,1616
191,3,3,2979,1355
191,4,4,4878,1533
191,6,6,4583,1390
191,9,9,2909,1302
191,10,10,4267,1348
191,12,12,5523,2311
191,unknown_8,14,62,2067
191,16,16,3564,1462
191,21,21,3642,1440
192,1,1,5646,1443
192,2,2,662,1617
192,3,3,2979,1354
192,4,4,4878,1532
192,6,6,4583,1392
192,9,9,2909,1302
192,10,10,4266,1348
192,12,12,5523,2311
192,unknown_8,14,62,2068
192,16,16,3564,1462
192,21,21,3642,1440
193,1,1,5652,1441
193,2,2,664,1616
193,3,3,2979,1354
193,4,4,4879,1531
193,6,6,4583,1394
193,9,9,2909,1302
193,10,10,4265,1347
193,12,12,5523,2311
193,unknown_8,14,61,2068
193,16,16,3564,1462
193,21,21,3642,1440
194,1,1,5659,1439
194,2,2,665,1617
194,3,3,2979,1354
194,4,4,4879,1530
194,5,5,3547,1483
194,6,6,4584,1394
194,9,9,2909,1302
194,10,10,4263,1347
194,12,12,5523,2311
194,unknown_8,14,61,2068
194,16,16,3564,1462
194,21,21,3642,1440
195,1,1,5665,1437
195,2,2,665,1617
195,3,3,2978,1354
195,4,4,4879,1531
195,6,6,4584,1398
195,8,8,5720,2892
195,9,9,2909,1302
195,10,10,4261,1346
195,12,12,5523,2311
195,unknown_8,14,61,2068
195,16,16,3564,1462
195,21,21,3642,1440
196,1,1,5671,1434
196,2,2,672,1616
196,3,3,2981,1355
196,4,4,4879,1531
196,6,6,4585,1400
196,8,8,3703,1188
196,9,9,2909,1302
196,10,10,4260,1348
196,12,12,5523,2311
196,unknown_8,14,61,2068
196,16,16,3564,1462
196,21,21,3642,1440
197,1,1,5678,1432
197,2,2,671,1616
197,3,3,2981,1356
197,4,4,4879,1532
197,5,5,3680,1405
197,6,6,4585,1403
197,9,9,2909,1302
197,10,10,4260,1348
197,12,12,5523,2311
197,unknown_8,14,61,2069
197,16,16,3564,1462
197,21,21,3642,1440
198,1,1,5678,1432
198,2,2,666,1615
198,3,3,2983,1356
198,4,4,4882,1532
198,6,6,4587,1403
198,9,9,2909,1302
198,10,10,4260,1348
198,12,12,5523,2311
198,unknown_8,14,61,2069
198,16,16,3564,1462
198,21,21,3642,1440
199,1,1,5678,1432
199,2,2,658,1614
199,3,3,2983,1357
199,4,4,4882,1532
199,6,6,4587,1403
199,9,9,2909,1302
199,10,10,4261,1347
199,12,12,5523,2311
199,unknown_8,14,60,2069
199,16,16,3564,1462
199,21,21,3642,1440
200,1,1,5678,1432
200,2,2,658,1613
200,3,3,2984,1357
200,4,4,4880,1533
200,6,6,4587,1402
200,9,9,2909,1302
200,10,10,4263,1347
200,12,12,5523,2311
200,unknown_8,14,60,2069
200,16,16,3564,1462
200,21,21,3642,1440
201,1,1,5678,1432
201,2,2,666,1612
201,3,3,2985,1359
201,4,4,4879,1533
201,6,6,4587,1401
201,9,9,2909,1302
201,10,10,4264,1347
201,12,12,5523,2311
201,unknown_8,14,60,2070
201,16,16,3564,1462
201,21,21,3642,1440
202,1,1,5678,1432
202,2,2,675,1614
202,3,3,2985,1359
202,4,4,4880,1531
202,5,5,3538,1494
202,6,6,4587,1401
202,9,9,2909,1302
202,10,10,4264,1347
202,12,12,5523,2311
202,unknown_8,14,60,2070
202,16,16,3564,1462
202,21,21,3642,1440
203,1,1,5678,1432
203,2,2,682,1615
203,3,3,2985,1360
203,4,4,4881,1530
203,6,6,4588,1402
203,8,8,5766,3029
203,10,10,4263,1347
203,12,12,5523,2311
203,14,14,60,2070
203,16,16,3564,1462
203,21,21,3642,1440
204,1,1,5678,1432
204,2,2,687,1616
204,3,3,2984,1361
204,4,4,4882,1530
204,6,6,4590,1401
204,8,8,3703,1172
204,unknown_8,9,67,2317
204,10,10,4262,1348
204,12,12,5523,2311
204,14,14,60,2070
204,16,16,3564,1462
204,21,21,3642,1440
205,1,1,5678,1432
205,2,2,688,1618
205,3,3,2983,1360
205,4,4,4882,1529
205,6,6,4591,1397
205,9,9,67,2317
205,10,10,4263,1348
205,11,11,68,2328
205,12,12,5523,2311
205,14,14,60,2070
205,16,16,3564,1462
205,21,21,3642,1440
206,1,1,5678,1432
206,2,2,688,1620
206,3,3,2984,1360
206,4,4,4882,1529
206,6,6,4591,1398
206,9,9,67,2317
206,10,10,4264,1348
206,11,11,68,2338
206,12,12,5523,2311
206,14,14,60,2070
206,16,16,3564,1462
206,21,21,3642,1440
207,1,1,5678,1432
207,2,2,688,1621
207,3,3,2983,1357
207,4,4,4885,1528
207,6,6,4591,1398
207,8,8,3703,1166
207,9,9,67,2317
207,10,10,4264,1347
207,11,11,68,2349
207,12,12,5523,2311
207,14,14,60,2070
207,16,16,3564,1462
207,21,21,3642,1440
208,1,1,5678,1432
208,2,2,684,1624
208,3,3,2984,1355
208,4,4,4885,1526
208,6,6,4592,1399
208,8,8,3703,1164
208,9,9,67,2317
208,10,10,4263,1347
208,11,11,68,2359
208,12,12,5523,2311
208,14,14,60,2070
208,16,16,3564,1462
208,21,21,3642,1440
209,1,1,5678,1432
209,2,2,685,1626
209,3,3,2986,1353
209,4,4,4887,1524
209,6,6,4593,1397
209,8,8,3703,1162
209,9,9,67,2317
209,10,10,4263,1347
209,11,11,68,2370
209,12,12,5523,2311
209,14,14,60,2070
209,16,16,3564,1462
209,21,21,3642,1440
210,1,1,5678,1432
210,2,2,685,1621
210,3,3,2986,1354
210,4,4,4888,1524
210,6,6,4593,1393
210,8,8,3703,1160
210,9,9,67,2317
210,10,10,4263,1347
210,11,11,68,2381
210,12,12,5523,2311
210,14,14,60,2070
210,16,16,3564,1462
210,21,21,3642,1440
211,1,1,5678,1432
211,2,2,683,1624
211,3,3,2988,1352
211,4,4,4889,1522
211,6,6,4593,1392
211,8,8,3703,1158
211,9,9,67,2317
211,10,10,4263,1347
211,11,11,69,2391
211,12,12,5523,2311
211,14,14,60,2070
211,16,16,3564,1462
211,21,21,3642,1440
212,1,1,5678,1432
212,2,2,681,1621
212,3,3,2990,1352
212,4,4,4888,1521
212,6,6,4593,1393
212,8,8,3703,1156
212,9,9,67,2317
212,10,10,4263,1347
212,11,11,69,2402
212,12,12,5523,2311
212,14,14,60,2070
212,16,16,3564,1462
212,21,21,3642,1440
213,1,1,5678,1432
213,2,2,679,1625
213,3,3,2990,1352
213,4,4,4888,1520
213,6,6,4593,1391
213,7,7,2586,1377
213,8,8,3703,1154
213,9,9,67,2317
213,10,10,4262,1347
213,11,11,68,2412
213,12,12,5523,2311
213,14,14,60,2070
213,16,16,3564,1462
213,21,21,3642,1440
214,1,1,5678,1432
214,2,2,680,1624
214,3,3,2990,1353
214,4,4,4889,1518
214,6,6,4593,1389
214,7,7,2586,1371
214,8,8,3703,1152
214,9,9,67,2317
214,10,10,4262,1347
214,12,12,5523,2311
214,14,14,60,2070
214,16,16,3564,1462
214,21,21,3642,1440
215,1,1,5678,1432
215,2,2,680,1624
215,3,3,2991,1353
215,4,4,4890,1517
215,6,6,4593,1387
215,7,7,2588,1408
215,8,8,3703,1150
215,9,9,67,2317
215,10,10,4262,1347
215,11,11,74,2052
215,12,12,5523,2311
215,14,14,60,2070
215,16,16,3564,1462
215,21,21,3642,1440
216,1,1,5678,1432
216,2,2,679,1625
216,3,3,2991,1353
216,4,4,4891,1516
216,6,6,4593,1386
216,7,7,2592,1426
216,8,8,3703,1150
216,9,9,67,2317
216,10,10,4264,1340
216,11,11,75,2035
216,12,12,5523,2311
216,14,14,60,2070
216,16,16,3564,1462
216,21,21,3642,1440
217,1,1,5678,1432
217,2,2,680,1626
217,3,3,2989,1354
217,4,4,4891,1516
217,6,6,4592,1385
217,7,7,2602,1436
217,8,8,3703,1150
217,9,9,67,2317
217,10,10,4263,1339
217,11,11,75,2018
217,12,12,5523,2311
217,14,14,60,2070
217,16,16,3564,1462
217,21,21,3642,1440
218,1,1,5678,1432
218,2,2,681,1628
218,3,3,2989,1355
218,4,4,4890,1516
218,6,6,4592,1387
218,7,7,2606,1441
218,8,8,3703,1150
218,9,9,67,2317
218,10,10,4264,1339
